"ID","FIXED_ACIDITY","VOLATILE_ACIDITY","CITRIC_ACID","RESIDUAL_SUGAR","CHLORIDES","FREE_SULFUR_DIOXIDE","TOTAL_SULFUR_DIOXIDE","DENSITY","PH","SULPHATES","ALCOHOL","QUALITY"
4322,7.8,0.3,0.29,16.85,0.054,23,135,0.9998,3.16,0.38,9,"1"
4323,7.8,0.3,0.29,16.85,0.054,23,135,0.9998,3.16,0.38,9,"1"
4324,7.8,0.3,0.29,16.85,0.054,23,135,0.9998,3.16,0.38,9,"1"
4325,7.8,0.3,0.36,4.6,0.024,20,198,0.99222,3.06,0.66,11.9,"1"
4326,7.8,0.3,0.37,1.3,0.051,16,96,0.9941,3.32,0.62,10,"0"
4327,7.8,0.3,0.4,1.8,0.028,23,122,0.9914,3.14,0.39,10.9,"1"
4328,7.8,0.3,0.74,1.8,0.033,33,156,0.991,3.29,0.52,12.8,"1"
4329,7.8,0.3,0.74,1.8,0.033,33,156,0.991,3.29,0.52,12.8,"1"
4330,7.8,0.31,0.4,1.6,0.027,20,87,0.9911,3.15,0.48,11.9,"1"
4331,7.8,0.32,0.31,1.7,0.036,46,195,0.993,3.03,0.48,10.5,"0"
4332,7.8,0.32,0.33,2.4,0.037,18,101,0.9912,3.21,0.65,11.7,"1"
4333,7.8,0.32,0.33,10.4,0.031,47,194,0.99692,3.07,0.58,9.6,"1"
4334,7.8,0.32,0.33,10.4,0.031,47,194,0.99692,3.07,0.58,9.6,"1"
4335,7.8,0.34,0.27,1.2,0.04,25,106,0.9932,3.01,0.55,10.4,"0"
4336,7.8,0.34,0.35,1.8,0.042,8,167,0.9908,3.11,0.41,12.1,"1"
4337,7.8,0.39,0.26,9.9,0.059,33,181,0.9955,3.04,0.42,10.9,"1"
4338,7.8,0.39,0.26,9.9,0.059,33,181,0.9955,3.04,0.42,10.9,"1"
4339,7.8,0.4,0.26,9.5,0.059,32,178,0.9955,3.04,0.43,10.9,"1"
4340,7.8,0.4,0.49,7.8,0.06,34,162,0.9966,3.26,0.58,11.3,"1"
4341,7.8,0.42,0.23,8.8,0.054,42,215,0.9971,3.02,0.58,9.2,"1"
4342,7.8,0.42,0.26,9.2,0.058,34,199,0.9972,3.14,0.55,9.3,"1"
4343,7.8,0.43,0.49,13,0.033,37,158,0.9955,3.14,0.35,11.3,"1"
4344,7.8,0.43,0.49,13,0.033,37,158,0.9955,3.14,0.35,11.3,"1"
4345,7.8,0.43,0.49,13,0.033,37,158,0.9955,3.14,0.35,11.3,"1"
4346,7.8,0.43,0.49,13,0.033,37,158,0.9955,3.14,0.35,11.3,"1"
4347,7.8,0.445,0.56,1,0.04,8,84,0.9938,3.25,0.43,10.8,"0"
4348,7.8,0.49,0.49,7,0.043,29,149,0.9952,3.21,0.33,10,"0"
4349,7.8,0.49,0.49,7,0.043,29,149,0.9952,3.21,0.33,10,"0"
4350,7.8,0.965,0.6,65.8,0.074,8,160,1.03898,3.39,0.69,11.7,"1"
4351,7.9,0.11,0.49,4.5,0.048,27,133,0.9946,3.24,0.42,10.6,"1"
4353,7.9,0.14,0.28,1.8,0.041,44,178,0.9954,3.45,0.43,9.2,"1"
4354,7.9,0.14,0.45,1.8,0.05,17,114,0.9948,3.33,0.49,10.7,"1"
4355,7.9,0.14,0.74,1.2,0.028,30,165,0.991,3.08,0.82,12.3,"1"
4356,7.9,0.16,0.3,4.8,0.037,37,171,0.9967,3.47,0.44,9,"0"
4357,7.9,0.16,0.3,7.4,0.05,58,152,0.99612,3.12,0.37,9.5,"1"
4358,7.9,0.16,0.3,7.4,0.05,58,152,0.99612,3.12,0.37,9.5,"1"
4359,7.9,0.16,0.64,17,0.05,69,210,1.0004,3.15,0.51,9.3,"1"
4360,7.9,0.16,0.74,17.85,0.037,52,187,0.9998,2.99,0.41,9.3,"0"
4361,7.9,0.17,0.32,1.6,0.053,47,150,0.9948,3.29,0.76,9.6,"1"
4362,7.9,0.17,0.32,1.6,0.053,47,150,0.9948,3.29,0.76,9.6,"1"
4363,7.9,0.17,0.32,1.6,0.053,47,150,0.9948,3.29,0.76,9.6,"1"
4364,7.9,0.18,0.33,1.2,0.033,20,72,0.9922,3.12,0.38,10.5,"1"
4365,7.9,0.18,0.36,5.9,0.058,31,132,0.995,3.25,0.52,10.9,"1"
4366,7.9,0.18,0.37,1.2,0.04,16,75,0.992,3.18,0.63,10.8,"0"
4367,7.9,0.18,0.37,3,0.061,25,178,0.995,3.22,0.51,10,"1"
4370,7.9,0.19,0.26,2.1,0.039,8,143,0.9942,3.05,0.74,9.8,"0"
4371,7.9,0.19,0.26,2.1,0.039,8,143,0.9942,3.05,0.74,9.8,"0"
4372,7.9,0.19,0.45,1.5,0.045,17,96,0.9917,3.13,0.39,11,"1"
4373,7.9,0.2,0.34,1.2,0.04,29,118,0.9932,3.14,0.41,10.6,"1"
4374,7.9,0.2,0.39,1,0.041,37,154,0.99093,3.08,0.43,11.9,"0"
4375,7.9,0.2,0.49,1.6,0.053,15,144,0.993,3.16,0.47,10.5,"0"
4376,7.9,0.21,0.39,2,0.057,21,138,0.99176,3.05,0.52,10.9,"0"
4377,7.9,0.21,0.39,2,0.057,21,138,0.99176,3.05,0.52,10.9,"0"
4378,7.9,0.21,0.39,2,0.057,21,138,0.99176,3.05,0.52,10.9,"0"
4379,7.9,0.21,0.4,1.2,0.039,38,107,0.992,3.21,0.54,10.8,"1"
4380,7.9,0.22,0.24,4.6,0.044,39,159,0.9927,2.99,0.28,11.5,"1"
4381,7.9,0.22,0.38,8,0.043,46,152,0.9934,3.12,0.32,11.5,"1"
4382,7.9,0.22,0.45,14.2,0.038,53,141,0.9992,3.03,0.46,9.2,"1"
4383,7.9,0.22,0.49,3.8,0.042,26,105,0.993,3.1,0.39,10.5,"0"
4384,7.9,0.25,0.29,5.3,0.031,33,117,0.9918,3.06,0.32,11.8,"1"
4385,7.9,0.25,0.34,11.4,0.04,53,202,0.99708,3.11,0.57,9.6,"1"
4386,7.9,0.25,0.35,6.7,0.039,22,64,0.99362,2.93,0.49,10.7,"0"
4387,7.9,0.255,0.26,2,0.026,40,190,0.9932,3.04,0.39,11.2,"1"
4388,7.9,0.26,0.33,10.3,0.039,73,212,0.9969,2.93,0.49,9.5,"1"
4389,7.9,0.26,0.33,10.3,0.039,73,212,0.9969,2.93,0.49,9.5,"1"
4390,7.9,0.26,0.41,15.15,0.04,38,216,0.9976,2.96,0.6,10,"1"
4391,7.9,0.27,0.27,1.7,0.034,25,122,0.99088,2.97,0.51,11.9,"1"
4392,7.9,0.27,0.27,1.7,0.034,25,122,0.99088,2.97,0.51,11.9,"1"
4393,7.9,0.28,0.32,3.6,0.038,9,76,0.992,3.05,0.31,11.7,"0"
4394,7.9,0.28,0.41,2,0.044,50,152,0.9934,3.45,0.49,10.7,"1"
4395,7.9,0.28,0.41,4.9,0.058,31,153,0.9966,3.27,0.51,9.7,"1"
4396,7.9,0.28,0.49,7.7,0.045,48,195,0.9954,3.04,0.55,11,"1"
4397,7.9,0.29,0.31,7.35,0.034,37,154,0.9938,3.06,0.31,10.8,"0"
4398,7.9,0.29,0.36,11.1,0.033,43,208,0.9969,3.14,0.46,10.3,"0"
4399,7.9,0.29,0.39,6.7,0.036,6,117,0.9938,3.12,0.42,10.7,"0"
4400,7.9,0.3,0.27,8.5,0.036,20,112,0.9939,2.96,0.46,11.7,"1"
4401,7.9,0.3,0.6,1.85,0.048,13,106,0.99331,3.24,0.49,11.85,"0"
4402,7.9,0.31,0.22,13.3,0.048,46,212,0.99942,3.47,0.59,10,"0"
4403,7.9,0.33,0.26,1.2,0.044,23,103,0.9932,3.19,0.54,10.5,"1"
4404,7.9,0.33,0.28,31.6,0.053,35,176,1.0103,3.15,0.38,8.8,"1"
4405,7.9,0.33,0.28,31.6,0.053,35,176,1.0103,3.15,0.38,8.8,"1"
4406,7.9,0.34,0.44,6.5,0.027,47,126,0.99124,2.96,0.37,12.5,"1"
4407,7.9,0.34,0.44,6.5,0.027,47,126,0.99124,2.96,0.37,12.5,"1"
4408,7.9,0.345,0.51,15.3,0.047,54,171,0.9987,3.09,0.51,9.1,"0"
4409,7.9,0.345,0.51,15.3,0.047,54,171,0.9987,3.09,0.51,9.1,"0"
4410,7.9,0.35,0.24,15.6,0.072,44,229,0.99785,3.03,0.59,10.5,"1"
4411,7.9,0.35,0.28,12.9,0.032,13,63,0.9932,2.99,0.43,13,"1"
4412,7.9,0.35,0.36,1.6,0.038,11,124,0.9928,3.25,0.48,11,"0"
4413,7.9,0.36,0.53,12.9,0.049,63,139,0.99792,2.94,0.45,9.1,"0"
4414,7.9,0.37,0.3,2.7,0.029,64,158,0.9916,3.12,0.59,12,"1"
4415,7.9,0.37,0.31,2.85,0.037,5,24,0.9911,3.19,0.36,11.9,"1"
4416,7.9,0.41,0.37,4.5,0.03,40,114,0.992,3.17,0.54,12.4,"1"
4417,7.9,0.42,0.49,8.2,0.056,32,164,0.9965,3.29,0.6,11.2,"1"
4418,7.9,0.44,0.26,4.45,0.033,23,100,0.99117,3.17,0.52,12.7,"1"
4419,7.9,0.44,0.37,5.85,0.033,27,93,0.992,3.16,0.54,12.6,"1"
4420,7.9,0.46,0.32,4.1,0.033,40,138,0.9912,3.18,0.44,12.8,"1"
4421,7.9,0.46,0.4,10.1,0.168,19,184,0.99782,3.06,0.62,9.5,"0"
4422,7.9,0.51,0.34,2.6,0.049,13,135,0.99335,3.09,0.51,10,"0"
4423,7.9,0.51,0.36,6.2,0.051,30,173,0.9984,3.09,0.53,9.7,"0"
4424,7.9,0.64,0.46,10.6,0.244,33,227,0.9983,2.87,0.74,9.1,"0"
4425,8,0.13,0.25,1.1,0.033,15,86,0.99044,2.98,0.39,11.2,"1"
4426,8,0.14,0.33,1.2,0.045,71,162,0.9914,3.07,0.47,11,"1"
4427,8,0.14,0.49,1.5,0.035,42,120,0.9928,3.26,0.4,10.6,"1"
4428,8,0.16,0.36,1.5,0.033,14,122,0.9941,3.2,0.39,10.3,"0"
4429,8,0.17,0.29,2.4,0.029,52,119,0.98944,3.03,0.33,12.9,"1"
4430,8,0.17,0.29,2.4,0.029,52,119,0.98944,3.03,0.33,12.9,"1"
4431,8,0.18,0.37,1.3,0.04,15,96,0.9912,3.06,0.61,12.1,"1"
4432,8,0.18,0.49,1.8,0.061,10,145,0.9942,3.23,0.48,10,"0"
4433,8,0.19,0.3,2,0.053,48,140,0.994,3.18,0.49,9.6,"1"
4434,8,0.19,0.36,1.8,0.05,16,84,0.9936,3.15,0.45,9.8,"1"
4435,8,0.2,0.3,8.1,0.037,42,130,0.99379,3.1,0.67,11.8,"1"
4436,8,0.2,0.36,1.2,0.032,21,78,0.9921,3.08,0.37,10.4,"1"
4438,8,0.2,0.44,1,0.057,24,111,0.99158,3.09,0.32,11.2,"1"
4439,8,0.22,0.28,14,0.053,83,197,0.9981,3.14,0.45,9.8,"1"
4440,8,0.22,0.28,14,0.053,83,197,0.9981,3.14,0.45,9.8,"1"
4441,8,0.22,0.31,5.6,0.049,24,97,0.993,3.1,0.42,10.9,"0"
4442,8,0.22,0.32,10.4,0.043,63,201,0.997,3.11,0.53,9.5,"1"
4443,8,0.22,0.42,14.6,0.044,45,163,1.0003,3.21,0.69,8.6,"1"
4444,8,0.22,0.42,14.6,0.044,45,163,1.0003,3.21,0.69,8.6,"1"
4445,8,0.22,0.42,14.6,0.044,45,163,1.0003,3.21,0.69,8.6,"1"
4446,8,0.23,0.28,2.7,0.048,49,165,0.9952,3.26,0.72,9.5,"1"
4447,8,0.23,0.35,9.2,0.044,53,186,0.997,3.09,0.56,9.5,"1"
4448,8,0.23,0.37,9.6,0.054,23,159,0.99795,3.32,0.47,9.8,"0"
4449,8,0.23,0.41,1.1,0.048,35,150,0.99168,3.09,0.47,11.2,"0"
4450,8,0.23,0.46,1.5,0.03,30,125,0.9907,3.23,0.47,12.5,"1"
4451,8,0.24,0.26,1.7,0.033,36,136,0.99316,3.44,0.51,10.4,"1"
4452,8,0.24,0.3,17.45,0.056,43,184,0.9997,3.05,0.5,9.2,"1"
4453,8,0.24,0.33,1.2,0.044,28,101,0.99035,3.03,0.43,12.5,"1"
4454,8,0.24,0.36,1.5,0.047,17,129,0.9948,3.2,0.54,10,"1"
4455,8,0.24,0.48,6.8,0.047,13,134,0.99616,3.23,0.7,10,"0"
4456,8,0.25,0.13,17.2,0.036,49,219,0.9996,2.96,0.46,9.7,"0"
4457,8,0.25,0.13,17.2,0.036,49,219,0.9996,2.96,0.46,9.7,"0"
4458,8,0.25,0.26,14,0.043,41,248,0.9986,3.03,0.57,8.7,"1"
4459,8,0.25,0.27,9.7,0.036,15,85,0.99406,2.99,0.36,11.2,"1"
4460,8,0.25,0.27,9.7,0.036,15,85,0.99406,2.99,0.36,11.2,"1"
4461,8,0.25,0.35,1.1,0.054,13,136,0.99366,3.08,0.55,9.5,"0"
4462,8,0.25,0.49,1.2,0.061,27,117,0.9938,3.08,0.34,9.4,"0"
4463,8,0.25,0.49,9,0.044,31,185,0.998,3.34,0.49,10,"1"
4464,8,0.26,0.28,4.8,0.05,34,150,0.99437,3.13,0.5,10,"1"
4465,8,0.26,0.28,8.2,0.038,72,202,0.99566,3.12,0.56,10,"1"
4466,8,0.26,0.36,2,0.054,30,121,0.992,3.09,0.72,11.6,"1"
4467,8,0.27,0.24,1.2,0.044,20,102,0.9929,3.28,0.42,10.9,"0"
4468,8,0.27,0.25,19.1,0.045,50,208,1.00051,3.05,0.5,9.2,"1"
4469,8,0.27,0.33,1.2,0.05,41,103,0.99002,3,0.45,12.4,"1"
4470,8,0.27,0.33,1.2,0.05,41,103,0.99002,3,0.45,12.4,"1"
4471,8,0.27,0.57,10.4,0.053,18,134,0.99732,3.12,0.68,9,"0"
4472,8,0.28,0.3,8.4,0.03,35,115,0.99192,2.93,0.42,12.3,"1"
4473,8,0.28,0.32,7.6,0.045,61,204,0.99543,3.1,0.55,10.1,"1"
4474,8,0.28,0.42,7.1,0.045,41,169,0.9959,3.17,0.43,10.6,"0"
4475,8,0.28,0.42,7.1,0.045,41,169,0.9959,3.17,0.43,10.6,"0"
4476,8,0.29,0.29,13.2,0.046,26,113,0.9983,3.25,0.37,9.7,"1"
4477,8,0.29,0.49,11.7,0.035,40,131,0.9958,3.14,0.34,10.8,"0"
4478,8,0.3,0.28,5.7,0.044,31,124,0.9948,3.16,0.51,10.2,"1"
4479,8,0.3,0.36,11,0.034,8,70,0.99354,3.05,0.41,12.2,"1"
4480,8,0.3,0.49,9.4,0.046,47,188,0.9964,3.14,0.48,10,"0"
4481,8,0.32,0.26,1.2,0.05,11.5,88,0.9946,3.24,0.37,9.5,"0"
4482,8,0.32,0.36,4.6,0.042,56,178,0.9928,3.29,0.47,12,"1"
4483,8,0.33,0.32,4.6,0.041,31,180,0.99184,2.92,0.74,12.2,"1"
4484,8,0.33,0.35,10,0.035,22,108,0.99457,3.12,0.36,11.6,"1"
4485,8,0.34,0.25,6.4,0.035,38,103,0.99148,2.91,0.23,12.2,"1"
4486,8,0.34,0.49,9,0.033,39,180,0.9936,3.13,0.38,12.3,"1"
4487,8,0.36,0.39,1.6,0.024,26,93,0.99116,3.15,0.49,11.9,"1"
4488,8,0.36,0.43,10.1,0.053,29,146,0.9982,3.4,0.46,9.5,"1"
4489,8,0.37,0.31,4.7,0.038,3,127,0.99186,2.9,0.72,12.1,"0"
4490,8,0.37,0.32,1.6,0.04,32,166,0.992,3,0.55,11.3,"1"
4491,8,0.4,0.33,7.7,0.034,27,98,0.9935,3.18,0.41,12.2,"1"
4492,8,0.42,0.36,5,0.037,34,101,0.992,3.13,0.57,12.3,"1"
4493,8,0.43,0.4,12.4,0.168,29,190,0.9991,3.07,0.64,9.2,"0"
4494,8,0.44,0.49,9.1,0.031,46,151,0.9926,3.16,0.27,12.7,"1"
4495,8,0.45,0.28,10.8,0.051,25,157,0.9957,3.06,0.47,11.4,"1"
4496,8,0.45,0.28,10.8,0.051,25,157,0.9957,3.06,0.47,11.4,"1"
4497,8,0.45,0.36,8.8,0.026,50,151,0.9927,3.07,0.25,12.7,"1"
4498,8,0.55,0.17,8.2,0.04,13,60,0.9956,3.09,0.3,9.5,"0"
4499,8,0.55,0.42,12.6,0.211,37,213,0.9988,2.99,0.56,9.3,"0"
4500,8,0.57,0.39,3.9,0.034,22,122,0.9917,3.29,0.67,12.8,"1"
4501,8,0.59,0.71,17.35,0.038,61,228,1,2.95,0.75,9.3,"0"
4502,8,0.61,0.38,12.1,0.301,24,220,0.9993,2.94,0.48,9.2,"0"
4503,8,0.66,0.72,17.55,0.042,62,233,0.9999,2.92,0.68,9.4,"0"
4504,8,0.74,0.21,4,0.05,24,133,0.99418,3.06,0.38,9.7,"0"
4505,8.1,0.12,0.38,0.9,0.034,36,86,0.99026,2.8,0.55,12,"1"
4506,8.1,0.12,0.49,1.2,0.042,43,160,0.9934,3.13,0.48,9.7,"1"
4507,8.1,0.17,0.21,1.6,0.036,24,119,0.99396,3.18,0.52,10.1,"1"
4508,8.1,0.17,0.44,14.1,0.053,43,145,1.0006,3.28,0.75,8.8,"1"
4509,8.1,0.17,0.44,14.1,0.053,43,145,1.0006,3.28,0.75,8.8,"1"
4510,8.1,0.19,0.4,0.9,0.037,73,180,0.9926,3.06,0.34,10,"1"
4511,8.1,0.19,0.58,16.65,0.049,48,181,1.0006,3.2,0.62,9.1,"1"
4512,8.1,0.2,0.28,0.9,0.023,49,87,0.99062,2.92,0.36,11.1,"1"
4513,8.1,0.2,0.28,0.9,0.023,49,87,0.99062,2.92,0.36,11.1,"1"
4514,8.1,0.2,0.3,1.3,0.036,7,49,0.99242,2.99,0.73,10.3,"0"
4515,8.1,0.2,0.3,1.3,0.036,7,49,0.99242,2.99,0.73,10.3,"0"
4516,8.1,0.2,0.36,9.7,0.044,63,162,0.997,3.1,0.46,10,"1"
4517,8.1,0.2,0.4,2,0.037,19,87,0.9921,3.12,0.54,11.2,"1"
4518,8.1,0.2,0.49,8.1,0.051,51,205,0.9954,3.1,0.52,11,"1"
4519,8.1,0.2,0.49,11.8,0.048,46,212,0.9968,3.09,0.46,10,"1"
4520,8.1,0.22,0.28,7.7,0.043,57,176,0.9954,3.12,0.55,10,"0"
4521,8.1,0.22,0.43,1.5,0.044,28,129,0.9938,3.22,0.45,11,"1"
4522,8.1,0.24,0.26,11,0.043,41,211,0.99676,3.11,0.49,10,"1"
4523,8.1,0.24,0.32,10.5,0.03,34,105,0.99407,3.11,0.42,11.8,"1"
4524,8.1,0.24,0.33,10.2,0.048,46,141,0.9972,3.16,0.48,10.3,"1"
4525,8.1,0.24,0.38,4.3,0.044,49,172,0.996,3.37,0.74,10.8,"1"
4526,8.1,0.25,0.34,10.1,0.05,30,121,0.99724,3.17,0.49,10.1,"1"
4527,8.1,0.25,0.38,3.8,0.051,18,129,0.9928,3.21,0.38,11.5,"1"
4528,8.1,0.26,0.27,4.3,0.03,43,123,0.99212,3.16,0.33,11.2,"1"
4529,8.1,0.26,0.3,7.8,0.049,39,152,0.9954,2.99,0.58,10,"1"
4530,8.1,0.26,0.33,11.1,0.052,52.5,158,0.9976,3.03,0.49,10.2,"1"
4531,8.1,0.26,0.37,1.9,0.072,48,159,0.9949,3.37,0.7,10.9,"1"
4532,8.1,0.27,0.33,1.3,0.045,26,100,0.99066,2.98,0.44,12.4,"1"
4533,8.1,0.27,0.33,1.3,0.045,26,100,0.99066,2.98,0.44,12.4,"1"
4534,8.1,0.27,0.35,1.7,0.03,38,103,0.99255,3.22,0.63,10.4,"1"
4535,8.1,0.27,0.41,1.45,0.033,11,63,0.9908,2.99,0.56,12,"0"
4536,8.1,0.28,0.34,1.3,0.035,11,126,0.99232,3.14,0.5,9.8,"1"
4537,8.1,0.28,0.39,1.9,0.029,18,79,0.9923,3.23,0.52,11.8,"1"
4538,8.1,0.28,0.4,6.9,0.05,30,97,0.9951,3.26,0.44,10.1,"1"
4539,8.1,0.28,0.4,6.9,0.05,30,97,0.9951,3.26,0.44,10.1,"1"
4540,8.1,0.28,0.46,15.4,0.059,32,177,1.0004,3.27,0.58,9,"0"
4541,8.1,0.28,0.49,1,0.04,32,148,0.9936,3.13,0.41,10,"1"
4542,8.1,0.29,0.49,7.1,0.042,22,124,0.9944,3.14,0.41,10.8,"1"
4543,8.1,0.29,0.49,7.1,0.042,22,124,0.9944,3.14,0.41,10.8,"1"
4544,8.1,0.3,0.31,1.1,0.041,49,123,0.9914,2.99,0.45,11.1,"1"
4545,8.1,0.3,0.49,8.1,0.037,26,174,0.9943,3.1,0.3,11.2,"1"
4546,8.1,0.3,0.49,12.3,0.049,50,144,0.9971,3.09,0.57,10.2,"1"
4547,8.1,0.31,0.24,1.6,0.032,10,67,0.9924,3.08,0.47,10.5,"0"
4548,8.1,0.31,0.36,8.2,0.028,29,142,0.9925,3.01,0.34,13,"1"
4549,8.1,0.33,0.22,5.2,0.047,24,151,0.99527,3.22,0.47,10.3,"0"
4550,8.1,0.33,0.36,7.4,0.037,36,156,0.99592,3.19,0.54,10.6,"1"
4551,8.1,0.33,0.36,7.4,0.037,36,156,0.99592,3.19,0.54,10.6,"1"
4552,8.1,0.34,0.28,7.5,0.04,70,230,0.99558,3.14,0.55,9.8,"1"
4553,8.1,0.34,0.28,7.5,0.04,70,230,0.99558,3.14,0.55,9.8,"1"
4554,8.1,0.36,0.59,13.6,0.051,60,134,0.99886,2.96,0.39,8.7,"0"
4555,8.1,0.4,0.32,7.9,0.031,23,118,0.99176,3.05,0.46,13.3,"1"
4556,8.1,0.43,0.42,6.6,0.033,36,141,0.9918,2.98,0.39,13.3,"1"
4557,8.1,0.45,0.34,8.3,0.037,33,216,0.9976,3.31,0.64,9.7,"0"
4558,8.1,0.46,0.31,1.7,0.052,50,183,0.9923,3.03,0.42,11.2,"0"
4559,8.1,0.5,0.47,1.1,0.037,23,126,0.9938,3.21,0.42,10.9,"0"
4560,8.1,0.5,0.47,1.1,0.037,23,126,0.9938,3.21,0.42,10.9,"0"
4561,8.2,0.15,0.48,2.7,0.052,24,190,0.995,3.5,0.45,10.9,"1"
4562,8.2,0.17,0.32,1.5,0.05,17,101,0.994,3.14,0.58,9.5,"0"
4563,8.2,0.18,0.28,8.5,0.035,41,140,0.9952,3.04,0.37,10.1,"1"
4564,8.2,0.18,0.31,11.8,0.039,96,249,0.9976,3.07,0.52,9.5,"1"
4565,8.2,0.18,0.38,1.1,0.04,41,92,0.99062,2.88,0.6,12,"1"
4566,8.2,0.18,0.49,1.1,0.033,28,81,0.9923,3,0.68,10.4,"1"
4567,8.2,0.18,0.49,1.1,0.033,28,81,0.9923,3,0.68,10.4,"1"
4568,8.2,0.2,0.36,8.1,0.035,60,163,0.9952,3.05,0.3,10.3,"1"
4569,8.2,0.2,0.38,3.5,0.053,41,174,0.99306,3.22,0.41,11.6,"0"
4570,8.2,0.2,0.49,3.5,0.057,14,108,0.9928,3.19,0.35,11.5,"1"
4571,8.2,0.2,0.49,3.5,0.057,14,108,0.9928,3.19,0.35,11.5,"1"
4572,8.2,0.21,0.32,10.65,0.053,53,145,0.9972,3.17,0.48,10.2,"1"
4573,8.2,0.21,0.48,1.4,0.041,11,99,0.9958,3.17,0.57,9.9,"0"
4574,8.2,0.22,0.3,1.8,0.047,47,185,0.9933,3.13,0.5,10.2,"1"
4575,8.2,0.22,0.36,6.8,0.034,12,90,0.9944,3.01,0.38,10.5,"1"
4576,8.2,0.22,0.49,9.6,0.037,53,154,0.9951,3.02,0.33,10.6,"1"
4577,8.2,0.23,0.29,1.8,0.047,47,187,0.9933,3.13,0.5,10.2,"1"
4578,8.2,0.23,0.37,1.3,0.042,39,117,0.9928,2.99,0.36,10,"0"
4579,8.2,0.23,0.4,1.2,0.027,36,121,0.992,3.12,0.38,10.7,"1"
4580,8.2,0.23,0.4,7.5,0.049,12,76,0.9966,3.06,0.84,9.7,"1"
4581,8.2,0.23,0.49,0.9,0.057,15,73,0.9928,3.07,0.38,10.4,"1"
4582,8.2,0.24,0.3,2.3,0.05,23,106,0.99397,2.98,0.5,10,"0"
4583,8.2,0.24,0.49,9.3,0.038,52,163,0.9952,3.02,0.33,10.6,"1"
4584,8.2,0.25,0.46,3.75,0.05,14,102,0.99524,3.28,0.58,9.7,"0"
4585,8.2,0.26,0.33,2.6,0.053,11,71,0.99402,2.89,0.49,9.5,"0"
4586,8.2,0.26,0.44,1.3,0.046,7,69,0.9944,3.14,0.62,10.2,"0"
4587,8.2,0.26,0.49,5.2,0.04,19,100,0.9941,3.12,0.34,10.1,"1"
4588,8.2,0.27,0.39,7.8,0.039,49,208,0.9976,3.31,0.51,9.5,"1"
4589,8.2,0.27,0.43,1.6,0.035,31,128,0.9916,3.1,0.5,12.3,"1"
4590,8.2,0.27,0.43,1.6,0.035,31,128,0.9916,3.1,0.5,12.3,"1"
4591,8.2,0.28,0.42,1.8,0.031,30,93,0.9917,3.09,0.39,11.4,"0"
4592,8.2,0.28,0.42,1.8,0.031,30,93,0.9917,3.09,0.39,11.4,"0"
4593,8.2,0.29,0.33,9.1,0.036,28,118,0.9953,2.96,0.4,10.9,"1"
4594,8.2,0.29,0.49,1,0.044,29,118,0.9928,3.24,0.36,10.9,"0"
4595,8.2,0.3,0.44,12.4,0.043,52,154,0.99452,3.04,0.33,12,"1"
4596,8.2,0.3,0.44,12.4,0.043,52,154,0.99452,3.04,0.33,12,"1"
4597,8.2,0.31,0.43,7,0.047,18,87,0.99628,3.23,0.64,10.6,"0"
4598,8.2,0.32,0.26,2.1,0.062,26,87,0.98974,3.1,0.47,12.8,"1"
4599,8.2,0.34,0.29,5.2,0.076,19,92,0.99138,2.95,0.39,12.5,"1"
4600,8.2,0.34,0.49,8,0.046,55,223,0.996,3.08,0.52,10.7,"1"
4601,8.2,0.345,1,18.2,0.047,55,205,0.99965,2.96,0.43,9.6,"0"
4602,8.2,0.35,0.4,6.3,0.039,35,162,0.9936,3.15,0.34,11.9,"1"
4603,8.2,0.36,0.29,7.6,0.035,37,122,0.9939,3.16,0.34,12,"0"
4604,8.2,0.37,0.27,1.7,0.028,10,59,0.9923,2.97,0.48,10.4,"0"
4605,8.2,0.37,0.36,1,0.034,17,93,0.9906,3.04,0.32,11.7,"1"
4606,8.2,0.37,0.36,1,0.034,17,93,0.9906,3.04,0.32,11.7,"1"
4607,8.2,0.37,0.64,13.9,0.043,22,171,0.99873,2.99,0.8,9.3,"0"
4608,8.2,0.38,0.49,13.6,0.042,58,166,0.99855,3.1,0.54,9.4,"0"
4609,8.2,0.38,0.49,13.6,0.042,58,166,0.99855,3.1,0.54,9.4,"0"
4610,8.2,0.4,0.48,13.7,0.042,59,169,0.9986,3.1,0.52,9.4,"0"
4611,8.2,0.42,0.29,4.1,0.03,31,100,0.9911,3,0.32,12.8,"1"
4612,8.2,0.42,0.29,4.1,0.03,31,100,0.9911,3,0.32,12.8,"1"
4613,8.2,0.52,0.34,1.2,0.042,18,167,0.99366,3.24,0.39,10.6,"0"
4614,8.2,0.61,0.45,5.4,0.03,15,118,0.9954,3.14,0.34,9.6,"0"
4615,8.2,0.61,0.45,5.4,0.03,15,118,0.9954,3.14,0.34,9.6,"0"
4616,8.2,0.68,0.3,2.1,0.047,17,138,0.995,3.22,0.71,10.8,"0"
4617,8.3,0.14,0.26,1.5,0.049,56,189,0.9946,3.21,0.62,9.5,"1"
4618,8.3,0.14,0.34,1.1,0.042,7,47,0.9934,3.47,0.4,10.2,"1"
4619,8.3,0.14,0.36,8.8,0.026,13,60,0.9956,3.13,0.35,11.05,"0"
4620,8.3,0.14,0.45,1.5,0.039,18,98,0.99215,3.02,0.56,11,"1"
4621,8.3,0.15,0.39,1.3,0.055,32,146,0.993,3.08,0.39,10.5,"1"
